EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationField,Education,BusinessTravel,DistanceFromHome_KM,MonthlyIncome,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NumCompaniesWorked,TrainingTimesLastYear,OverTime,StockOptionLevel,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,Attrition,Reason_Category,Exit_Reason_HR_Recorded,Retention_Attempted,Retention_Action_Taken,Retained,Retention_Outcome_Reason
EMP05333,34,Male,Married,Finance,Finance Manager,Other,5,Travel_Rarely,4,102395,11,16,0,0,0,7,2,Yes,0,1,2,2,4,3,3,Yes,Managerial and team conflict,Reported ongoing friction with reporting manager.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP05334,39,Male,Divorced,Finance,Accountant,Human Resources,5,Travel_Rarely,1,108237,13,21,2,1,1,0,5,Yes,1,2,4,2,3,3,3,Yes,Managerial and team conflict,Reported ongoing friction with reporting manager.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05335,34,Male,Divorced,Sales,Sales Representative,Life Sciences,4,Non-Travel,2,73219,14,16,3,1,0,7,4,No,3,4,3,2,4,2,3,Yes,Career Growth and Promotion,Accepted an offer from a more established company.,Yes,Flexible Work,No,Action didn't address the actual root cause
EMP05336,41,Male,Married,Marketing,Marketing Manager,Computer Science,3,Travel_Rarely,8,63748,11,23,1,0,1,5,4,No,0,3,4,4,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05337,20,Female,Single,IT,System Analyst,Marketing,3,Travel_Rarely,1,68442,18,2,1,0,1,6,3,No,3,2,2,3,1,4,3,Yes,Work-Life Balance,Left seeking a role with more flexible working hours.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05338,56,Male,Divorced,R&D,ML Engineer,Other,5,Travel_Rarely,11,48697,15,38,6,5,0,0,3,No,1,1,2,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05339,30,Male,Single,Human Resources,Recruiter,Computer Science,4,Travel_Rarely,20,18203,13,12,4,2,1,1,1,No,0,3,3,1,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05340,20,Male,Single,IT,Software Engineer,Marketing,2,Non-Travel,4,41553,18,9,8,7,0,5,2,No,2,4,4,2,3,2,3,Yes,Compensation and Benefits,Left for a role offering significantly higher pay.,Yes,Salary Hike,No,Offer came too late; decision was already final
EMP05341,26,Male,Married,Operations,Operations Executive,Marketing,3,Travel_Frequently,1,63582,13,8,0,0,0,6,0,No,1,2,1,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05342,33,Female,Single,Operations,Operations Executive,Medical,5,Travel_Rarely,1,58173,16,15,0,0,0,7,2,No,0,2,3,3,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05343,26,Male,Married,Finance,Finance Manager,Human Resources,4,Travel_Rarely,3,36594,22,11,2,1,1,4,2,No,1,3,3,1,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05344,20,Female,Married,Operations,Logistics Coordinator,Human Resources,4,Travel_Rarely,4,38960,14,10,1,0,0,6,5,Yes,0,1,3,3,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05345,25,Male,Single,Human Resources,Recruiter,Business,3,Travel_Rarely,4,40911,25,7,2,1,2,6,4,No,2,2,3,1,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05346,31,Male,Single,Human Resources,HR Manager,Medical,5,Travel_Rarely,2,104972,11,13,0,0,0,4,1,No,2,4,1,3,3,4,4,No,,,NA,NA,NA,Employee did not resign
EMP05347,33,Female,Single,Marketing,Marketing Manager,Technical Degree,4,Travel_Frequently,1,65033,17,15,2,1,2,7,4,Yes,1,2,2,3,2,4,3,Yes,Managerial and team conflict,Mentioned communication issues within the immediate team.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP05348,25,Male,Divorced,Finance,Financial Analyst,Business,2,Travel_Rarely,1,56922,17,13,5,3,4,6,5,No,1,3,3,2,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05349,34,Male,Divorced,Sales,Sales Representative,Technical Degree,4,Non-Travel,5,62665,20,16,1,0,0,1,1,No,0,3,3,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05350,20,Female,Divorced,Operations,Operations Manager,Human Resources,1,Travel_Rarely,5,67937,12,2,0,0,0,2,3,Yes,1,4,4,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05351,34,Female,Single,IT,IT Support,Human Resources,4,Travel_Rarely,3,93514,13,16,1,0,1,6,5,No,2,4,4,4,2,4,3,Yes,Compensation and Benefits,Left for a role offering significantly higher pay.,Yes,Promotion,No,Action didn't address the actual root cause
EMP05352,43,Male,Single,Marketing,Marketing Executive,Medical,3,Travel_Rarely,3,76110,11,25,3,2,0,0,4,Yes,0,3,4,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05353,39,Male,Single,Marketing,Marketing Manager,Technical Degree,3,Travel_Rarely,13,51334,11,21,1,0,1,7,1,No,0,2,1,3,3,2,4,No,,,NA,NA,NA,Employee did not resign
EMP05354,40,Male,Single,Human Resources,HR Executive,Marketing,4,Travel_Frequently,18,76983,14,22,2,1,1,6,0,No,1,4,3,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05355,39,Female,Single,R&D,Laboratory Technician,Technical Degree,1,Travel_Rarely,5,51313,11,21,0,0,0,6,2,No,0,1,2,3,2,1,4,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05356,32,Female,Married,IT,DevOps Engineer,Other,4,Travel_Rarely,2,84693,15,14,5,4,4,5,1,Yes,3,3,3,3,3,4,3,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05357,37,Female,Divorced,Sales,Sales Executive,Other,4,Travel_Rarely,1,37606,15,19,3,1,2,2,3,Yes,0,3,4,4,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05358,38,Female,Married,Sales,Sales Representative,Marketing,5,Travel_Rarely,4,77645,14,20,11,4,1,5,2,No,1,3,3,4,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05359,46,Female,Married,Human Resources,HR Executive,Other,1,Travel_Rarely,30,48459,13,28,0,0,0,4,2,Yes,1,3,4,1,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05360,27,Male,Single,Marketing,Content Strategist,Other,2,Travel_Frequently,1,55039,24,9,0,0,0,1,5,No,3,1,4,4,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05361,35,Female,Divorced,Sales,Sales Manager,Life Sciences,3,Travel_Rarely,30,99316,16,17,1,0,0,4,5,No,1,2,4,3,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05362,42,Male,Single,Sales,Account Manager,Technical Degree,2,Travel_Frequently,4,40921,11,24,2,1,0,5,2,Yes,1,3,1,4,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05363,26,Female,Married,Finance,Accountant,Human Resources,5,Travel_Rarely,12,46905,11,30,23,19,3,4,1,No,0,2,1,4,4,3,3,Yes,Career Growth and Promotion,Left for a brand name company on the resume.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05364,23,Female,Single,Finance,Accountant,Medical,4,Non-Travel,6,60240,11,8,3,2,1,1,1,No,0,4,3,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05365,22,Male,Divorced,Sales,Sales Manager,Life Sciences,4,Travel_Rarely,5,56996,13,15,8,6,2,0,0,No,1,2,1,3,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05366,29,Male,Divorced,Operations,Logistics Coordinator,Other,1,Travel_Frequently,16,57071,11,11,0,0,0,3,0,Yes,0,3,4,1,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05367,43,Male,Married,R&D,Data Scientist,Medical,5,Travel_Rarely,15,76465,11,25,0,0,0,2,3,No,3,3,3,4,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05368,45,Male,Single,Finance,Finance Manager,Medical,3,Travel_Rarely,16,82130,15,27,4,2,0,7,0,Yes,0,3,3,4,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05369,32,Male,Married,IT,Software Engineer,Marketing,5,Travel_Rarely,16,42833,11,14,5,4,1,0,1,No,1,3,3,3,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05370,34,Male,Married,Finance,Accountant,Human Resources,2,Travel_Rarely,1,73172,24,16,11,5,3,3,1,Yes,0,3,4,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05371,20,Male,Single,Sales,Sales Manager,Technical Degree,4,Travel_Rarely,7,88566,14,13,8,4,1,4,1,No,1,3,3,1,2,3,3,Yes,Relocation and personal,Relocating to another city due to family reasons.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP05372,23,Female,Single,Marketing,Marketing Executive,Computer Science,1,Travel_Rarely,9,101981,11,14,13,9,6,3,0,No,0,2,1,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05373,32,Male,Married,R&D,Laboratory Technician,Life Sciences,5,Travel_Rarely,2,84197,13,14,0,0,0,7,3,No,1,4,3,3,1,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05374,27,Female,Married,Marketing,Marketing Manager,Human Resources,5,Non-Travel,16,75183,15,20,16,11,1,7,1,No,1,3,3,4,4,1,4,No,,,NA,NA,NA,Employee did not resign
EMP05375,41,Male,Single,Sales,Sales Representative,Business,5,Travel_Rarely,2,98584,11,23,2,1,0,0,2,Yes,1,3,3,4,1,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05376,51,Male,Divorced,R&D,Data Scientist,Medical,1,Travel_Rarely,23,35710,14,33,6,4,0,2,5,No,1,2,3,3,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05377,33,Female,Single,Finance,Accountant,Business,1,Travel_Rarely,5,54451,22,15,2,1,1,6,0,Yes,1,4,3,4,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05378,35,Female,Married,Finance,Accountant,Computer Science,5,Travel_Rarely,3,67256,11,17,7,2,0,0,4,Yes,2,2,3,4,3,3,3,Yes,Job Dissatisfaction,Reported the day-to-day work was not fulfilling.,Yes,Role Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP05379,34,Male,Single,R&D,Data Scientist,Marketing,1,Travel_Frequently,1,46323,16,16,3,2,1,2,4,No,1,2,2,3,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05380,37,Male,Single,Human Resources,HR Executive,Technical Degree,2,Travel_Rarely,8,41150,17,19,2,1,2,7,5,Yes,0,3,2,3,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05381,39,Female,Divorced,Sales,Sales Manager,Other,5,Travel_Rarely,12,77767,14,21,7,5,0,6,0,No,0,3,1,2,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05382,37,Male,Married,IT,Software Engineer,Other,1,Travel_Rarely,4,40442,11,19,5,4,0,1,0,Yes,2,3,1,1,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05383,22,Male,Married,Finance,Accountant,Life Sciences,2,Travel_Rarely,1,37117,12,8,3,1,0,1,1,No,0,3,2,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05384,45,Female,Divorced,Sales,Sales Manager,Other,1,Travel_Rarely,6,36113,19,27,2,0,1,7,1,No,0,4,3,1,4,2,4,Yes,Career Growth and Promotion,Pursuing an opportunity considered a step up.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05385,29,Male,Single,IT,IT Support,Human Resources,4,Travel_Frequently,1,61391,12,11,0,0,0,5,2,Yes,2,1,3,3,2,1,3,Yes,Compensation and Benefits,Cited lack of salary revision despite good performance.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05386,22,Male,Married,Sales,Sales Manager,Human Resources,5,Travel_Rarely,1,65847,18,4,3,0,0,3,2,Yes,2,4,2,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05387,31,Female,Single,Operations,Operations Executive,Technical Degree,4,Non-Travel,16,84367,16,13,1,0,1,4,4,No,1,3,4,1,1,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05388,31,Female,Single,Finance,Finance Manager,Other,4,Travel_Rarely,9,75267,17,13,0,0,0,0,1,No,1,3,1,3,4,3,3,Yes,Job Dissatisfaction,Sought a role better aligned with career goals.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05389,23,Female,Single,Finance,Accountant,Life Sciences,4,Travel_Rarely,1,59408,14,10,1,0,1,5,4,Yes,1,2,2,2,4,2,3,Yes,Medical and Family,Taking a career break for family responsibilities.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP05390,38,Female,Married,Human Resources,HR Executive,Other,2,Travel_Frequently,7,41467,15,20,0,0,0,3,3,No,0,1,4,4,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05391,41,Female,Single,Operations,Operations Executive,Life Sciences,2,Travel_Rarely,7,95772,11,23,6,4,5,1,3,No,2,1,2,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05392,20,Female,Divorced,R&D,Laboratory Technician,Computer Science,4,Travel_Rarely,12,57670,13,20,13,9,1,5,0,No,1,4,3,1,3,4,3,Yes,Work-Life Balance,Reported burnout due to high workload over long periods.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05393,20,Female,Married,Human Resources,HR Manager,Medical,1,Non-Travel,1,43830,11,7,2,1,1,0,4,No,1,3,4,4,3,2,4,No,,,NA,NA,NA,Employee did not resign
EMP05394,50,Female,Divorced,Human Resources,Recruiter,Life Sciences,5,Travel_Frequently,12,80971,11,32,1,0,1,6,1,No,1,4,1,3,3,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05395,24,Female,Divorced,Human Resources,Recruiter,Technical Degree,1,Travel_Rarely,8,50879,17,9,3,1,1,3,5,Yes,1,3,3,4,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05396,49,Female,Married,IT,Software Engineer,Life Sciences,3,Travel_Frequently,3,21321,11,31,0,0,0,0,3,No,2,4,4,2,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05397,43,Male,Married,Operations,Logistics Coordinator,Life Sciences,4,Non-Travel,2,88700,23,25,2,1,0,3,0,Yes,0,3,3,3,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05398,24,Female,Married,IT,IT Support,Computer Science,1,Travel_Rarely,10,49384,13,17,15,10,1,7,2,No,2,1,1,4,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05399,39,Male,Married,Sales,Sales Executive,Other,4,Non-Travel,14,59630,11,21,0,0,0,1,4,No,0,3,4,4,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05400,30,Female,Married,Human Resources,HR Manager,Business,4,Travel_Rarely,10,58044,20,12,1,0,1,5,4,No,1,1,1,4,1,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05401,33,Male,Divorced,Human Resources,HR Manager,Other,2,Travel_Frequently,1,57293,13,15,8,4,2,4,0,Yes,0,4,2,3,3,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05402,25,Male,Married,R&D,ML Engineer,Business,3,Travel_Frequently,1,68053,12,7,1,0,0,6,5,Yes,1,3,1,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05403,32,Male,Divorced,Marketing,Marketing Executive,Life Sciences,5,Travel_Frequently,13,77019,13,14,2,1,1,7,2,No,2,1,3,2,1,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05404,28,Female,Divorced,IT,IT Support,Business,4,Travel_Rarely,5,85358,13,10,5,3,0,7,5,No,1,4,4,1,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05405,43,Female,Divorced,Sales,Account Manager,Marketing,4,Travel_Frequently,8,89553,12,25,0,0,0,1,2,No,0,1,2,4,3,3,4,Yes,Job Dissatisfaction,Wanted to switch to a different functional domain.,Yes,Role Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP05406,36,Male,Married,Sales,Sales Representative,Other,1,Travel_Frequently,13,64484,11,18,10,7,2,0,2,Yes,1,1,3,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05407,31,Female,Married,IT,DevOps Engineer,Other,5,Travel_Frequently,1,55828,11,13,1,0,1,5,4,No,0,4,3,2,3,1,3,Yes,Work-Life Balance,Struggled to balance work demands with family time.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05408,39,Male,Divorced,Human Resources,HR Manager,Technical Degree,5,Travel_Rarely,11,70470,18,21,5,3,0,3,2,Yes,1,4,3,4,4,2,3,Yes,Relocation and personal,Relocating to another city due to family reasons.,Yes,Salary Hike,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP05409,27,Male,Married,IT,DevOps Engineer,Technical Degree,4,Non-Travel,6,84164,22,9,1,0,1,7,1,No,1,1,1,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05410,26,Male,Divorced,Finance,Finance Manager,Other,1,Non-Travel,18,70980,11,10,1,0,0,4,1,No,0,3,4,3,3,3,3,Yes,Managerial and team conflict,Cited lack of support and recognition from team lead.,Yes,Manager Change,Yes,Action directly addressed the root cause of dissatisfaction
EMP05411,39,Male,Married,Marketing,Marketing Executive,Technical Degree,3,Travel_Rarely,15,77117,24,21,2,1,2,0,4,Yes,0,3,3,2,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05412,26,Female,Single,Sales,Sales Representative,Marketing,1,Travel_Rarely,1,83248,14,16,11,6,1,1,0,No,1,3,3,1,1,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05413,41,Male,Married,Finance,Finance Manager,Technical Degree,2,Travel_Frequently,12,56019,13,23,0,0,0,6,5,Yes,0,1,4,4,4,2,3,Yes,Compensation and Benefits,Employee felt underpaid compared to market standards.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05414,33,Male,Single,R&D,Laboratory Technician,Marketing,2,Travel_Rarely,6,77842,18,15,1,0,1,1,2,Yes,0,2,4,3,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05415,31,Female,Married,IT,System Analyst,Computer Science,1,Travel_Rarely,1,71145,16,13,3,1,0,1,3,No,0,4,1,3,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05416,42,Male,Married,Operations,Logistics Coordinator,Human Resources,2,Travel_Rarely,9,59866,16,24,7,5,1,0,0,No,1,3,2,2,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05417,37,Female,Divorced,Marketing,Marketing Executive,Business,2,Travel_Frequently,15,35938,15,19,3,2,2,1,3,Yes,0,2,4,2,1,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05418,40,Female,Divorced,R&D,Data Scientist,Computer Science,3,Travel_Rarely,18,105939,12,22,1,0,1,1,5,No,2,2,2,3,2,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05419,50,Female,Single,Operations,Operations Executive,Marketing,5,Travel_Rarely,7,50682,11,32,3,1,0,1,1,Yes,0,3,1,2,2,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05420,31,Female,Divorced,Human Resources,HR Executive,Life Sciences,1,Travel_Frequently,2,93990,15,13,5,3,0,0,5,No,0,3,3,1,3,2,4,No,,,NA,NA,NA,Employee did not resign
EMP05421,30,Female,Married,Operations,Logistics Coordinator,Business,3,Travel_Rarely,3,106679,15,12,0,0,0,6,1,No,0,1,1,3,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05422,31,Female,Single,IT,DevOps Engineer,Medical,1,Travel_Rarely,6,36924,16,13,2,1,2,1,4,Yes,0,3,4,3,4,3,3,Yes,Compensation and Benefits,Raised concerns about stagnant compensation over the years.,No,Not Applicable,No,No retention conversation initiated before exit
EMP05423,37,Female,Single,IT,Software Engineer,Business,3,Travel_Frequently,2,66905,14,19,3,1,0,2,1,Yes,3,4,4,3,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05424,28,Male,Married,Human Resources,HR Executive,Technical Degree,4,Travel_Rarely,7,64297,14,10,1,0,1,7,5,No,2,2,4,4,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05425,24,Male,Married,Finance,Accountant,Business,1,Travel_Rarely,1,61767,13,6,1,0,1,3,5,No,0,4,3,3,2,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05426,48,Female,Divorced,Finance,Finance Manager,Other,5,Travel_Rarely,13,49458,18,30,5,4,1,3,4,No,0,1,3,4,1,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05427,31,Male,Single,Finance,Financial Analyst,Technical Degree,5,Travel_Rarely,1,81695,11,13,6,3,3,6,4,No,1,3,3,3,2,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05428,33,Male,Single,R&D,Laboratory Technician,Medical,4,Travel_Rarely,10,67011,16,15,2,1,1,7,1,No,2,1,3,2,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05429,36,Female,Divorced,Sales,Sales Executive,Computer Science,4,Travel_Rarely,6,86371,13,18,0,0,0,6,2,Yes,0,4,4,4,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05430,29,Female,Divorced,R&D,Laboratory Technician,Other,2,Travel_Frequently,11,56539,11,11,2,1,1,6,3,No,2,3,2,2,3,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05431,37,Male,Divorced,IT,DevOps Engineer,Medical,3,Travel_Rarely,17,71701,20,19,0,0,0,5,4,No,0,3,3,3,4,1,3,Yes,Medical and Family,Taking a career break for family responsibilities.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP05432,25,Female,Divorced,Operations,Operations Executive,Business,4,Travel_Rarely,1,75885,11,7,0,0,0,0,1,Yes,1,3,4,2,3,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05433,24,Female,Divorced,R&D,Research Scientist,Computer Science,3,Non-Travel,5,66866,22,13,4,1,1,5,4,No,2,3,4,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05434,28,Female,Single,Human Resources,HR Executive,Technical Degree,2,Travel_Rarely,5,80466,11,12,3,1,3,2,0,No,1,4,4,1,3,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05435,33,Male,Married,Operations,Operations Executive,Life Sciences,1,Non-Travel,16,49538,15,15,6,2,6,1,0,No,1,3,2,3,4,3,4,No,,,NA,NA,NA,Employee did not resign
EMP05436,42,Male,Single,Human Resources,HR Executive,Other,3,Travel_Rarely,16,12000,18,24,0,0,0,1,4,No,1,4,4,2,3,2,3,Yes,Managerial and team conflict,Cited lack of support and recognition from team lead.,Yes,Manager Change,No,Offer came too late; decision was already final
EMP05437,30,Male,Single,Human Resources,Recruiter,Life Sciences,2,Travel_Frequently,3,69081,11,12,3,1,0,6,5,No,0,4,4,2,4,3,3,No,,,NA,NA,NA,Employee did not resign
EMP05438,23,Male,Single,Marketing,Marketing Executive,Other,3,Non-Travel,1,36469,11,12,5,1,1,1,5,No,0,2,3,4,4,4,3,No,,,NA,NA,NA,Employee did not resign
EMP05439,20,Female,Single,Human Resources,HR Manager,Computer Science,3,Travel_Rarely,1,47741,13,3,0,0,0,6,5,No,2,3,2,3,4,4,3,Yes,Work-Life Balance,Struggled to balance work demands with family time.,Yes,Flexible Work,Yes,Action directly addressed the root cause of dissatisfaction
EMP05440,29,Male,Divorced,IT,DevOps Engineer,Medical,1,Travel_Rarely,17,75711,12,11,0,0,0,4,3,Yes,1,3,1,1,4,2,3,No,,,NA,NA,NA,Employee did not resign
EMP05441,33,Female,Married,Operations,Logistics Coordinator,Marketing,4,Travel_Rarely,1,56160,11,15,7,3,0,5,3,No,0,3,4,2,4,3,3,Yes,Relocation and personal,Relocating to another city due to family reasons.,No,Not Applicable,No,"Non-negotiable personal/relocation factor, action could not change outcome"
EMP05442,37,Male,Single,Human Resources,Recruiter,Business,2,Travel_Rarely,11,57512,12,19,1,0,1,6,0,No,2,3,3,4,4,1,3,No,,,NA,NA,NA,Employee did not resign
EMP05443,23,Female,Married,Finance,Finance Manager,Human Resources,2,Travel_Rarely,9,66103,19,12,7,6,2,6,1,No,0,2,2,1,3,3,3,No,,,NA,NA,NA,Employee did not resign
